nominal,data,curs,cdx
10000,2011-10-27,35.884,Белорусский рубль
10000,2011-10-26,35.7947,Белорусский рубль
10000,2011-10-25,35.5953,Белорусский рубль
10000,2011-10-22,36.1015,Белорусский рубль
10000,2011-10-21,54.9349,Белорусский рубль
10000,2011-10-20,53.9716,Белорусский рубль
10000,2011-10-19,54.4086,Белорусский рубль
10000,2011-10-18,53.6891,Белорусский рубль
10000,2011-10-15,54.0752,Белорусский рубль
10000,2011-10-14,54.1221,Белорусский рубль
10000,2011-10-13,54.4928,Белорусский рубль
10000,2011-10-12,54.5797,Белорусский рубль
10000,2011-10-11,55.5915,Белорусский рубль
10000,2011-10-08,55.9231,Белорусский рубль
10000,2011-10-07,56.5365,Белорусский рубль
10000,2011-10-06,56.7804,Белорусский рубль
10000,2011-10-05,57.293,Белорусский рубль
10000,2011-10-04,57.7819,Белорусский рубль
10000,2011-10-01,56.9326,Белорусский рубль
10000,2011-09-30,57.0727,Белорусский рубль
10000,2011-09-29,56.9705,Белорусский рубль
10000,2011-09-28,57.6904,Белорусский рубль
10000,2011-09-27,58.5743,Белорусский рубль
10000,2011-09-24,58.2094,Белорусский рубль
10000,2011-09-23,58.3802,Белорусский рубль
10000,2011-09-22,58.031,Белорусский рубль
10000,2011-09-21,58.1858,Белорусский рубль
10000,2011-09-20,57.4182,Белорусский рубль
10000,2011-09-17,56.9005,Белорусский рубль
10000,2011-09-16,56.9533,Белорусский рубль
10000,2011-09-15,56.7769,Белорусский рубль
10000,2011-09-14,56.4458,Белорусский рубль
10000,2011-09-13,57.4799,Белорусский рубль
10000,2011-09-10,56.7369,Белорусский рубль
10000,2011-09-09,56.5163,Белорусский рубль
10000,2011-09-08,56.5494,Белорусский рубль
10000,2011-09-07,57.0864,Белорусский рубль
10000,2011-09-06,56.9447,Белорусский рубль
10000,2011-09-03,56.6369,Белорусский рубль
10000,2011-09-02,56.5605,Белорусский рубль
10000,2011-09-01,56.7546,Белорусский рубль
10000,2011-08-31,56.9619,Белорусский рубль
10000,2011-08-30,56.7183,Белорусский рубль
10000,2011-08-27,57.1264,Белорусский рубль
10000,2011-08-26,57.2157,Белорусский рубль
10000,2011-08-25,57.3714,Белорусский рубль
10000,2011-08-24,57.4954,Белорусский рубль
10000,2011-08-23,58.1505,Белорусский рубль
10000,2011-08-20,58.3318,Белорусский рубль
10000,2011-08-19,57.6386,Белорусский рубль
10000,2011-08-18,57.281,Белорусский рубль
10000,2011-08-17,57.0754,Белорусский рубль
10000,2011-08-16,57.3824,Белорусский рубль
10000,2011-08-13,58.6441,Белорусский рубль
10000,2011-08-12,58.7048,Белорусский рубль
10000,2011-08-11,58.4843,Белорусский рубль
10000,2011-08-10,58.8332,Белорусский рубль
10000,2011-08-09,57.042,Белорусский рубль
10000,2011-08-06,57.0185,Белорусский рубль
10000,2011-08-05,55.9887,Белорусский рубль
10000,2011-08-04,56.1022,Белорусский рубль
10000,2011-08-03,56.2382,Белорусский рубль
10000,2011-08-02,55.4959,Белорусский рубль
10000,2011-07-30,55.9071,Белорусский рубль
10000,2011-07-29,55.8403,Белорусский рубль
10000,2011-07-28,55.4871,Белорусский рубль
10000,2011-07-27,55.5251,Белорусский рубль
10000,2011-07-26,55.9188,Белорусский рубль
10000,2011-07-23,55.7012,Белорусский рубль
10000,2011-07-22,55.8943,Белорусский рубль
10000,2011-07-21,56.082,Белорусский рубль
10000,2011-07-20,56.2335,Белорусский рубль
10000,2011-07-19,56.3437,Белорусский рубль
10000,2011-07-16,56.3568,Белорусский рубль
10000,2011-07-15,56.0996,Белорусский рубль
10000,2011-07-14,56.4549,Белорусский рубль
10000,2011-07-13,56.8822,Белорусский рубль
10000,2011-07-12,56.5182,Белорусский рубль
10000,2011-07-09,56.0676,Белорусский рубль
10000,2011-07-08,56.4447,Белорусский рубль
10000,2011-07-07,56.3904,Белорусский рубль
10000,2011-07-06,56.4126,Белорусский рубль
10000,2011-07-05,56.2486,Белорусский рубль
10000,2011-07-02,56.3154,Белорусский рубль
10000,2011-07-01,56.1382,Белорусский рубль
10000,2011-06-30,56.3771,Белорусский рубль
10000,2011-06-29,56.4817,Белорусский рубль
10000,2011-06-28,56.8206,Белорусский рубль
10000,2011-06-25,56.6255,Белорусский рубль
10000,2011-06-24,56.5775,Белорусский рубль
10000,2011-06-23,56.1175,Белорусский рубль
10000,2011-06-22,56.1809,Белорусский рубль
10000,2011-06-21,56.413,Белорусский рубль
10000,2011-06-18,56.3669,Белорусский рубль
10000,2011-06-17,56.5043,Белорусский рубль
10000,2011-06-16,56.0267,Белорусский рубль
10000,2011-06-15,55.9872,Белорусский рубль
10000,2011-06-11,55.9507,Белорусский рубль
10000,2011-06-10,55.7747,Белорусский рубль
10000,2011-06-09,55.7373,Белорусский рубль
10000,2011-06-08,55.7635,Белорусский рубль
10000,2011-06-07,55.7511,Белорусский рубль
10000,2011-06-04,55.9516,Белорусский рубль
10000,2011-06-03,56.411,Белорусский рубль
10000,2011-06-02,56.2627,Белорусский рубль
10000,2011-06-01,56.2083,Белорусский рубль
10000,2011-05-31,56.8995,Белорусский рубль
10000,2011-05-28,56.997,Белорусский рубль
10000,2011-05-27,57.246,Белорусский рубль
10000,2011-05-26,57.7558,Белорусский рубль
10000,2011-05-25,57.6698,Белорусский рубль
10000,2011-05-24,89.8029,Белорусский рубль
10000,2011-05-21,88.7301,Белорусский рубль
10000,2011-05-20,89.3031,Белорусский рубль
10000,2011-05-19,89.5771,Белорусский рубль
10000,2011-05-18,90.092,Белорусский рубль
10000,2011-05-17,91.1572,Белорусский рубль
10000,2011-05-14,90.2746,Белорусский рубль
10000,2011-05-13,91.2711,Белорусский рубль
10000,2011-05-12,90.2312,Белорусский рубль
10000,2011-05-11,91.7199,Белорусский рубль
10000,2011-05-07,92.1502,Белорусский рубль
10000,2011-05-06,90.6333,Белорусский рубль
10000,2011-05-05,90.8013,Белорусский рубль
10000,2011-05-04,90.6928,Белорусский рубль
10000,2011-04-30,91.2482,Белорусский рубль
10000,2011-04-29,90.6318,Белорусский рубль
10000,2011-04-28,90.9862,Белорусский рубль
10000,2011-04-27,91.4936,Белорусский рубль
10000,2011-04-26,91.8085,Белорусский рубль
10000,2011-04-23,91.7557,Белорусский рубль
10000,2011-04-22,91.426,Белорусский рубль
10000,2011-04-21,91.9494,Белорусский рубль
10000,2011-04-20,92.8497,Белорусский рубль
10000,2011-04-19,92.2489,Белорусский рубль
10000,2011-04-16,92.4376,Белорусский рубль
10000,2011-04-15,92.4216,Белорусский рубль
10000,2011-04-14,91.9977,Белорусский рубль
10000,2011-04-13,92.3715,Белорусский рубль
10000,2011-04-12,91.6939,Белорусский рубль
10000,2011-04-09,92.0193,Белорусский рубль
10000,2011-04-08,92.5225,Белорусский рубль
10000,2011-04-07,92.4825,Белорусский рубль
10000,2011-04-06,92.9458,Белорусский рубль
10000,2011-04-05,92.6714,Белорусский рубль
10000,2011-04-02,93.1333,Белорусский рубль
10000,2011-04-01,93.6185,Белорусский рубль
10000,2011-03-31,93.5472,Белорусский рубль
10000,2011-03-30,93.2662,Белорусский рубль
10000,2011-03-29,93.7347,Белорусский рубль
10000,2011-03-26,93.1168,Белорусский рубль
10000,2011-03-25,93.8893,Белорусский рубль
10000,2011-03-24,93.6093,Белорусский рубль
1000,2011-03-23,9.3201,Белорусский рубль
1000,2011-03-22,9.3901,Белорусский рубль
1000,2011-03-19,9.4261,Белорусский рубль
1000,2011-03-18,9.5141,Белорусский рубль
1000,2011-03-17,9.4801,Белорусский рубль
1000,2011-03-16,9.4963,Белорусский рубль
1000,2011-03-15,9.4632,Белорусский рубль
1000,2011-03-12,9.4682,Белорусский рубль
1000,2011-03-11,9.4158,Белорусский рубль
1000,2011-03-10,9.3815,Белорусский рубль
1000,2011-03-06,9.3407,Белорусский рубль
1000,2011-03-05,9.3369,Белорусский рубль
1000,2011-03-04,9.3753,Белорусский рубль
1000,2011-03-03,9.4762,Белорусский рубль
1000,2011-03-02,9.5127,Белорусский рубль
1000,2011-03-01,9.561,Белорусский рубль
1000,2011-02-26,9.5703,Белорусский рубль
1000,2011-02-25,9.6432,Белорусский рубль
1000,2011-02-23,9.6973,Белорусский рубль
1000,2011-02-22,9.6507,Белорусский рубль
1000,2011-02-19,9.685,Белорусский рубль
1000,2011-02-18,9.6869,Белорусский рубль
1000,2011-02-17,9.6932,Белорусский рубль
1000,2011-02-16,9.7034,Белорусский рубль
1000,2011-02-15,9.7042,Белорусский рубль
1000,2011-02-12,9.7376,Белорусский рубль
1000,2011-02-11,9.752,Белорусский рубль
1000,2011-02-10,9.7378,Белорусский рубль
1000,2011-02-09,9.7128,Белорусский рубль
1000,2011-02-08,9.7506,Белорусский рубль
1000,2011-02-05,9.7817,Белорусский рубль
1000,2011-02-04,9.7602,Белорусский рубль
1000,2011-02-03,9.7682,Белорусский рубль
1000,2011-02-02,9.8325,Белорусский рубль
1000,2011-02-01,9.8944,Белорусский рубль
1000,2011-01-29,9.8468,Белорусский рубль
1000,2011-01-28,9.8519,Белорусский рубль
1000,2011-01-27,9.8828,Белорусский рубль
1000,2011-01-26,9.8756,Белорусский рубль
1000,2011-01-25,9.8912,Белорусский рубль
1000,2011-01-22,9.9473,Белорусский рубль
1000,2011-01-21,9.9187,Белорусский рубль
1000,2011-01-20,9.889,Белорусский рубль
1000,2011-01-19,9.9098,Белорусский рубль
1000,2011-01-18,9.9812,Белорусский рубль
1000,2011-01-15,9.9482,Белорусский рубль
1000,2011-01-14,9.9743,Белорусский рубль
1000,2011-01-13,10.0725,Белорусский рубль
1000,2011-01-12,10.1542,Белорусский рубль
1000,2011-01-01,10.1135,Белорусский рубль
1000,2010-12-31,10.1556,Белорусский рубль
1000,2010-12-30,10.1164,Белорусский рубль
1000,2010-12-29,10.0705,Белорусский рубль
1000,2010-12-28,10.1262,Белорусский рубль
1000,2010-12-25,10.1689,Белорусский рубль
1000,2010-12-24,10.1737,Белорусский рубль
1000,2010-12-23,10.2191,Белорусский рубль
1000,2010-12-22,10.2192,Белорусский рубль
1000,2010-12-21,10.2377,Белорусский рубль
1000,2010-12-18,10.2023,Белорусский рубль
1000,2010-12-17,10.2407,Белорусский рубль
1000,2010-12-16,10.24,Белорусский рубль
1000,2010-12-15,10.204,Белорусский рубль
1000,2010-12-14,10.2592,Белорусский рубль
1000,2010-12-11,10.2458,Белорусский рубль
1000,2010-12-10,10.2559,Белорусский рубль
1000,2010-12-09,10.3591,Белорусский рубль
1000,2010-12-08,10.3356,Белорусский рубль
1000,2010-12-07,10.3359,Белорусский рубль
1000,2010-12-04,10.3114,Белорусский рубль
1000,2010-12-03,10.3403,Белорусский рубль
1000,2010-12-02,10.3711,Белорусский рубль
1000,2010-12-01,10.3343,Белорусский рубль
1000,2010-11-30,10.3252,Белорусский рубль
1000,2010-11-27,10.341,Белорусский рубль
1000,2010-11-26,10.318,Белорусский рубль
1000,2010-11-25,10.3311,Белорусский рубль
1000,2010-11-24,10.3284,Белорусский рубль
1000,2010-11-23,10.2328,Белорусский рубль
1000,2010-11-20,10.194,Белорусский рубль
1000,2010-11-19,10.2598,Белорусский рубль
1000,2010-11-18,10.3155,Белорусский рубль
1000,2010-11-17,10.2461,Белорусский рубль
1000,2010-11-16,10.1825,Белорусский рубль
1000,2010-11-14,10.1753,Белорусский рубль
1000,2010-11-13,10.1525,Белорусский рубль
1000,2010-11-12,10.0662,Белорусский рубль
1000,2010-11-11,10.1362,Белорусский рубль
1000,2010-11-10,10.2122,Белорусский рубль
1000,2010-11-09,10.1963,Белорусский рубль
1000,2010-11-04,10.2059,Белорусский рубль
1000,2010-11-03,10.2272,Белорусский рубль
1000,2010-11-02,10.2171,Белорусский рубль
1000,2010-10-30,10.2198,Белорусский рубль
1000,2010-10-29,10.1855,Белорусский рубль
1000,2010-10-28,10.1691,Белорусский рубль
1000,2010-10-27,10.13,Белорусский рубль
1000,2010-10-26,10.0619,Белорусский рубль
1000,2010-10-23,10.1557,Белорусский рубль
1000,2010-10-22,10.2211,Белорусский рубль
1000,2010-10-21,10.2622,Белорусский рубль
1000,2010-10-20,10.135,Белорусский рубль
1000,2010-10-19,10.195,Белорусский рубль
1000,2010-10-16,10.0716,Белорусский рубль
1000,2010-10-15,9.9905,Белорусский рубль
1000,2010-10-14,10.0456,Белорусский рубль
1000,2010-10-13,10.0455,Белорусский рубль
1000,2010-10-12,9.9638,Белорусский рубль
1000,2010-10-09,9.9962,Белорусский рубль
1000,2010-10-08,9.891,Белорусский рубль
1000,2010-10-07,9.9444,Белорусский рубль
1000,2010-10-06,10.1083,Белорусский рубль
1000,2010-10-05,10.1282,Белорусский рубль
1000,2010-10-02,10.1326,Белорусский рубль
1000,2010-10-01,10.1337,Белорусский рубль
1000,2010-09-30,10.0739,Белорусский рубль
1000,2010-09-29,10.1396,Белорусский рубль
1000,2010-09-28,10.1196,Белорусский рубль
1000,2010-09-25,10.2341,Белорусский рубль
1000,2010-09-24,10.2523,Белорусский рубль
1000,2010-09-23,10.2219,Белорусский рубль
1000,2010-09-22,10.2579,Белорусский рубль
1000,2010-09-21,10.2281,Белорусский рубль
1000,2010-09-18,10.2549,Белорусский рубль
1000,2010-09-17,10.2519,Белорусский рубль
1000,2010-09-16,10.1589,Белорусский рубль
1000,2010-09-15,10.147,Белорусский рубль
1000,2010-09-14,10.1198,Белорусский рубль
1000,2010-09-11,10.1825,Белорусский рубль
1000,2010-09-10,10.1881,Белорусский рубль
1000,2010-09-09,10.2039,Белорусский рубль
1000,2010-09-08,10.1998,Белорусский рубль
1000,2010-09-07,10.1383,Белорусский рубль
1000,2010-09-04,10.1765,Белорусский рубль
1000,2010-09-03,10.1743,Белорусский рубль
1000,2010-09-02,10.2156,Белорусский рубль
1000,2010-09-01,10.2446,Белорусский рубль
1000,2010-08-31,10.184,Белорусский рубль
1000,2010-08-28,10.1882,Белорусский рубль
1000,2010-08-27,10.2299,Белорусский рубль
1000,2010-08-26,10.2508,Белорусский рубль
1000,2010-08-25,10.2315,Белорусский рубль
1000,2010-08-24,10.2048,Белорусский рубль
1000,2010-08-21,10.17,Белорусский рубль
1000,2010-08-20,10.1647,Белорусский рубль
1000,2010-08-19,10.1588,Белорусский рубль
1000,2010-08-18,10.1572,Белорусский рубль
1000,2010-08-17,10.1971,Белорусский рубль
1000,2010-08-14,10.1705,Белорусский рубль
1000,2010-08-13,10.2145,Белорусский рубль
1000,2010-08-12,10.1564,Белорусский рубль
1000,2010-08-11,10.0955,Белорусский рубль
1000,2010-08-10,10.0264,Белорусский рубль
1000,2010-08-07,10.0408,Белорусский рубль
1000,2010-08-06,10.0584,Белорусский рубль
1000,2010-08-05,10.0154,Белорусский рубль
1000,2010-08-04,10.0733,Белорусский рубль
1000,2010-08-03,10.1466,Белорусский рубль
1000,2010-07-31,10.1434,Белорусский рубль
1000,2010-07-30,10.1537,Белорусский рубль
1000,2010-07-29,10.1501,Белорусский рубль
1000,2010-07-28,10.1508,Белорусский рубль
1000,2010-07-27,10.1544,Белорусский рубль
1000,2010-07-24,10.1584,Белорусский рубль
1000,2010-07-23,10.2212,Белорусский рубль
1000,2010-07-22,10.1896,Белорусский рубль
1000,2010-07-21,10.1658,Белорусский рубль
1000,2010-07-20,10.222,Белорусский рубль
1000,2010-07-17,10.164,Белорусский рубль
1000,2010-07-16,10.1873,Белорусский рубль
1000,2010-07-15,10.129,Белорусский рубль
1000,2010-07-14,10.237,Белорусский рубль
1000,2010-07-13,10.2736,Белорусский рубль
1000,2010-07-10,10.231,Белорусский рубль
1000,2010-07-09,10.2646,Белорусский рубль
1000,2010-07-08,10.3125,Белорусский рубль
1000,2010-07-07,10.3158,Белорусский рубль
1000,2010-07-06,10.3158,Белорусский рубль
1000,2010-07-03,10.3155,Белорусский рубль
1000,2010-07-02,10.3841,Белорусский рубль
1000,2010-07-01,10.3529,Белорусский рубль
1000,2010-06-30,10.3433,Белорусский рубль
1000,2010-06-29,10.2662,Белорусский рубль
1000,2010-06-26,10.2969,Белорусский рубль
1000,2010-06-25,10.2732,Белорусский рубль
1000,2010-06-24,10.2684,Белорусский рубль
1000,2010-06-23,10.244,Белорусский рубль
1000,2010-06-22,10.1811,Белорусский рубль
1000,2010-06-19,10.2231,Белорусский рубль
1000,2010-06-18,10.3297,Белорусский рубль
1000,2010-06-17,10.3202,Белорусский рубль
1000,2010-06-16,10.4205,Белорусский рубль
1000,2010-06-12,10.4164,Белорусский рубль
1000,2010-06-11,10.4585,Белорусский рубль
1000,2010-06-10,10.5206,Белорусский рубль
1000,2010-06-09,10.4841,Белорусский рубль
1000,2010-06-08,10.5546,Белорусский рубль
1000,2010-06-05,10.3355,Белорусский рубль
1000,2010-06-04,10.2842,Белорусский рубль
1000,2010-06-03,10.3828,Белорусский рубль
1000,2010-06-02,10.3533,Белорусский рубль
1000,2010-06-01,10.2433,Белорусский рубль
1000,2010-05-29,10.1618,Белорусский рубль
1000,2010-05-28,10.2894,Белорусский рубль
1000,2010-05-27,10.4478,Белорусский рубль
1000,2010-05-26,10.4904,Белорусский рубль
1000,2010-05-25,10.3055,Белорусский рубль
1000,2010-05-22,10.3664,Белорусский рубль
1000,2010-05-21,10.2474,Белорусский рубль
1000,2010-05-20,10.2454,Белорусский рубль
1000,2010-05-19,10.1451,Белорусский рубль
1000,2010-05-18,10.2637,Белорусский рубль
1000,2010-05-15,10.0628,Белорусский рубль
1000,2010-05-14,9.9999,Белорусский рубль
1000,2010-05-13,10.1155,Белорусский рубль
1000,2010-05-12,10.1677,Белорусский рубль
1000,2010-05-08,10.3016,Белорусский рубль
1000,2010-05-07,10.1771,Белорусский рубль
1000,2010-05-06,9.9869,Белорусский рубль
1000,2010-05-05,9.8914,Белорусский рубль
1000,2010-05-01,9.8426,Белорусский рубль
1000,2010-04-30,9.8881,Белорусский рубль
1000,2010-04-29,9.919,Белорусский рубль
1000,2010-04-28,9.8117,Белорусский рубль
1000,2010-04-27,9.7841,Белорусский рубль
1000,2010-04-24,9.8467,Белорусский рубль
1000,2010-04-23,9.7978,Белорусский рубль
1000,2010-04-22,9.7849,Белорусский рубль
1000,2010-04-21,9.791,Белорусский рубль
1000,2010-04-20,9.8505,Белорусский рубль
1000,2010-04-17,9.8215,Белорусский рубль
1000,2010-04-16,9.7707,Белорусский рубль
1000,2010-04-15,9.7432,Белорусский рубль
1000,2010-04-14,9.7381,Белорусский рубль
1000,2010-04-13,9.7091,Белорусский рубль
1000,2010-04-10,9.8367,Белорусский рубль
1000,2010-04-09,9.8626,Белорусский рубль
1000,2010-04-08,9.8434,Белорусский рубль
1000,2010-04-07,9.8423,Белорусский рубль
1000,2010-04-06,9.8316,Белорусский рубль
1000,2010-04-03,9.8085,Белорусский рубль
1000,2010-04-02,9.8823,Белорусский рубль
1000,2010-04-01,9.9012,Белорусский рубль
1000,2010-03-31,9.8174,Белорусский рубль
1000,2010-03-30,9.8935,Белорусский рубль
1000,2010-03-27,9.8282,Белорусский рубль
1000,2010-03-26,9.9321,Белорусский рубль
1000,2010-03-25,9.9183,Белорусский рубль
1000,2010-03-24,9.8995,Белорусский рубль
1000,2010-03-23,9.8851,Белорусский рубль
1000,2010-03-20,9.8773,Белорусский рубль
1000,2010-03-19,9.8691,Белорусский рубль
1000,2010-03-18,9.8325,Белорусский рубль
1000,2010-03-17,9.9339,Белорусский рубль
1000,2010-03-16,9.9072,Белорусский рубль
1000,2010-03-13,9.9592,Белорусский рубль
1000,2010-03-12,10.0032,Белорусский рубль
1000,2010-03-11,10.0899,Белорусский рубль
1000,2010-03-10,10.0984,Белорусский рубль
1000,2010-03-06,10.1485,Белорусский рубль
1000,2010-03-05,10.1434,Белорусский рубль
1000,2010-03-04,10.1408,Белорусский рубль
1000,2010-03-03,10.2279,Белорусский рубль
1000,2010-03-02,10.2115,Белорусский рубль
1000,2010-02-28,10.2178,Белорусский рубль
1000,2010-02-27,10.2487,Белорусский рубль
1000,2010-02-26,10.2672,Белорусский рубль
1000,2010-02-25,10.281,Белорусский рубль
1000,2010-02-20,10.3505,Белорусский рубль
1000,2010-02-19,10.3626,Белорусский рубль
1000,2010-02-18,10.3152,Белорусский рубль
1000,2010-02-17,10.3818,Белорусский рубль
1000,2010-02-16,10.4245,Белорусский рубль
1000,2010-02-13,10.4034,Белорусский рубль
1000,2010-02-12,10.3913,Белорусский рубль
1000,2010-02-11,10.4333,Белорусский рубль
1000,2010-02-10,10.4772,Белорусский рубль
1000,2010-02-09,10.5263,Белорусский рубль
1000,2010-02-06,10.5457,Белорусский рубль
1000,2010-02-05,10.433,Белорусский рубль
1000,2010-02-04,10.3491,Белорусский рубль
1000,2010-02-03,10.4223,Белорусский рубль
1000,2010-02-02,10.5153,Белорусский рубль
1000,2010-01-30,10.5408,Белорусский рубль
1000,2010-01-29,10.5318,Белорусский рубль
1000,2010-01-28,10.5071,Белорусский рубль
1000,2010-01-27,10.5512,Белорусский рубль
1000,2010-01-26,10.5152,Белорусский рубль
1000,2010-01-23,10.3825,Белорусский рубль
1000,2010-01-22,10.4162,Белорусский рубль
1000,2010-01-21,10.4446,Белорусский рубль
1000,2010-01-20,10.3828,Белорусский рубль
1000,2010-01-19,10.4102,Белорусский рубль
1000,2010-01-16,10.4343,Белорусский рубль
1000,2010-01-15,10.3553,Белорусский рубль
1000,2010-01-14,10.4627,Белорусский рубль
1000,2010-01-13,10.3697,Белорусский рубль
1000,2010-01-12,10.2788,Белорусский рубль
1000,2010-01-01,10.5395,Белорусский рубль
1000,2009-12-31,10.6083,Белорусский рубль
1000,2009-12-30,10.4881,Белорусский рубль
1000,2009-12-29,10.3516,Белорусский рубль
1000,2009-12-26,10.2926,Белорусский рубль
1000,2009-12-25,10.4065,Белорусский рубль
1000,2009-12-24,10.6053,Белорусский рубль
1000,2009-12-23,10.5671,Белорусский рубль
1000,2009-12-22,10.605,Белорусский рубль
1000,2009-12-19,10.6997,Белорусский рубль
1000,2009-12-18,10.6617,Белорусский рубль
1000,2009-12-17,10.5994,Белорусский рубль
1000,2009-12-16,10.5761,Белорусский рубль
1000,2009-12-15,10.5729,Белорусский рубль
1000,2009-12-12,10.5743,Белорусский рубль
1000,2009-12-11,10.7087,Белорусский рубль
1000,2009-12-10,10.8449,Белорусский рубль
1000,2009-12-09,10.7187,Белорусский рубль
1000,2009-12-08,10.589,Белорусский рубль
1000,2009-12-05,10.4802,Белорусский рубль
1000,2009-12-04,10.5152,Белорусский рубль
1000,2009-12-03,10.4405,Белорусский рубль
1000,2009-12-02,10.484,Белорусский рубль
1000,2009-12-01,10.4451,Белорусский рубль
1000,2009-11-28,10.8785,Белорусский рубль
1000,2009-11-27,10.5345,Белорусский рубль
1000,2009-11-26,10.5038,Белорусский рубль
1000,2009-11-25,10.5555,Белорусский рубль
1000,2009-11-24,10.5374,Белорусский рубль
1000,2009-11-21,10.5581,Белорусский рубль
1000,2009-11-20,10.5374,Белорусский рубль
1000,2009-11-19,10.542,Белорусский рубль
1000,2009-11-18,10.5391,Белорусский рубль
1000,2009-11-17,10.5251,Белорусский рубль
1000,2009-11-14,10.6283,Белорусский рубль
1000,2009-11-13,10.5755,Белорусский рубль
1000,2009-11-12,10.5868,Белорусский рубль
1000,2009-11-11,10.5853,Белорусский рубль
1000,2009-11-10,10.587,Белорусский рубль
1000,2009-11-07,10.6168,Белорусский рубль
1000,2009-11-06,10.6325,Белорусский рубль
1000,2009-11-04,10.677,Белорусский рубль
1000,2009-11-03,10.69,Белорусский рубль
1000,2009-10-31,10.5863,Белорусский рубль
1000,2009-10-30,10.733,Белорусский рубль
1000,2009-10-29,10.7064,Белорусский рубль
1000,2009-10-28,10.6921,Белорусский рубль
1000,2009-10-27,10.6555,Белорусский рубль
1000,2009-10-24,10.6658,Белорусский рубль
1000,2009-10-23,10.6972,Белорусский рубль
1000,2009-10-22,10.726,Белорусский рубль
1000,2009-10-21,10.7084,Белорусский рубль
1000,2009-10-20,10.7647,Белорусский рубль
1000,2009-10-17,10.7587,Белорусский рубль
1000,2009-10-16,10.7362,Белорусский рубль
1000,2009-10-15,10.7615,Белорусский рубль
1000,2009-10-14,10.7562,Белорусский рубль
1000,2009-10-13,10.7891,Белорусский рубль
1000,2009-10-10,10.7983,Белорусский рубль
1000,2009-10-09,10.778,Белорусский рубль
1000,2009-10-08,10.8258,Белорусский рубль
1000,2009-10-07,10.7931,Белорусский рубль
1000,2009-10-06,10.8547,Белорусский рубль
1000,2009-10-03,10.8987,Белорусский рубль
1000,2009-10-02,10.8842,Белорусский рубль
1000,2009-10-01,10.8531,Белорусский рубль
1000,2009-09-30,10.8715,Белорусский рубль
1000,2009-09-29,10.9336,Белорусский рубль
1000,2009-09-26,10.939,Белорусский рубль
1000,2009-09-25,10.902,Белорусский рубль
1000,2009-09-24,10.8776,Белорусский рубль
1000,2009-09-23,10.9164,Белорусский рубль
1000,2009-09-22,10.9683,Белорусский рубль
1000,2009-09-19,10.9813,Белорусский рубль
1000,2009-09-18,10.9467,Белорусский рубль
1000,2009-09-17,10.9544,Белорусский рубль
1000,2009-09-16,11.0994,Белорусский рубль
1000,2009-09-15,11.0814,Белорусский рубль
1000,2009-09-12,11.0045,Белорусский рубль
1000,2009-09-11,11.0068,Белорусский рубль
1000,2009-09-10,11.0562,Белорусский рубль
1000,2009-09-09,11.0828,Белорусский рубль
1000,2009-09-08,11.102,Белорусский рубль
1000,2009-09-05,11.1486,Белорусский рубль
1000,2009-09-04,11.1623,Белорусский рубль
1000,2009-09-03,11.2979,Белорусский рубль
1000,2009-09-02,11.196,Белорусский рубль
1000,2009-09-01,11.2667,Белорусский рубль
1000,2009-08-29,11.1432,Белорусский рубль
1000,2009-08-28,11.2121,Белорусский рубль
1000,2009-08-27,11.0996,Белорусский рубль
1000,2009-08-26,11.1541,Белорусский рубль
1000,2009-08-25,11.1107,Белорусский рубль
1000,2009-08-22,11.2718,Белорусский рубль
1000,2009-08-21,11.0803,Белорусский рубль
1000,2009-08-20,11.1997,Белорусский рубль
1000,2009-08-19,11.1565,Белорусский рубль
1000,2009-08-18,11.3889,Белорусский рубль
1000,2009-08-15,11.1346,Белорусский рубль
1000,2009-08-14,11.1811,Белорусский рубль
1000,2009-08-13,11.4993,Белорусский рубль
1000,2009-08-12,11.1866,Белорусский рубль
1000,2009-08-11,11.2116,Белорусский рубль
1000,2009-08-08,11.2268,Белорусский рубль
1000,2009-08-07,11.0966,Белорусский рубль
1000,2009-08-06,11.0911,Белорусский рубль
1000,2009-08-05,10.9945,Белорусский рубль
1000,2009-08-04,11.0475,Белорусский рубль
1000,2009-08-01,10.931,Белорусский рубль
1000,2009-07-31,11.2091,Белорусский рубль
1000,2009-07-30,11.2161,Белорусский рубль
1000,2009-07-29,10.9167,Белорусский рубль
1000,2009-07-28,10.895,Белорусский рубль
1000,2009-07-25,11.0494,Белорусский рубль
1000,2009-07-24,11.012,Белорусский рубль
1000,2009-07-23,11.009,Белорусский рубль
1000,2009-07-22,11.0173,Белорусский рубль
1000,2009-07-21,11.0159,Белорусский рубль
1000,2009-07-18,11.1678,Белорусский рубль
1000,2009-07-17,11.0858,Белорусский рубль
1000,2009-07-16,11.139,Белорусский рубль
1000,2009-07-15,11.2755,Белорусский рубль
1000,2009-07-14,11.5271,Белорусский рубль
1000,2009-07-11,11.1933,Белорусский рубль
1000,2009-07-10,11.1418,Белорусский рубль
1000,2009-07-09,11.1476,Белорусский рубль
1000,2009-07-08,11.0458,Белорусский рубль
1000,2009-07-07,11.1044,Белорусский рубль
1000,2009-07-04,11.0339,Белорусский рубль
1000,2009-07-03,10.9905,Белорусский рубль
1000,2009-07-02,11.0369,Белорусский рубль
1000,2009-07-01,10.9368,Белорусский рубль
1000,2009-06-30,11.0528,Белорусский рубль
1000,2009-06-27,10.9533,Белорусский рубль
